dateTime,tempMax,dew,earthSkin,precipitation,pressure,relativeHumidity,specificHumidity,temp,tempMin,tempRange,wetBulb,windSpeed2,windSpeed10,windSpeed10Max,windSpeed10Min,windSpeed10Range,windSpeed50,windSpeed50Max,windSpeed50Min,windSpeed50Range,windDirection10,windDirection50
27/06/81,40.25,22.76,36.9,0.19,98.33,50.44,17.7,35.04,30.77,-263.67,28.9,2.6,3.45,4.66,2.49,2.16,4.72,7.37,2.84,4.52,143.75,144.5
28/06/81,34.68,25.07,32.27,19.9,98.52,66.69,20.39,32.27,28.24,-266.71,28.67,3.3,4.49,5.91,2.09,3.82,6.09,8.31,2.33,5.98,152.06,152.62
29/06/81,32.88,26.54,30,31.8,98.53,83.19,22.22,29.79,27.37,-267.64,28.16,2.45,3.33,4.55,2.29,2.26,4.66,6.29,2.78,3.51,170.75,172.38
30/06/81,33.11,25.58,30.22,34.31,98.26,78.88,21.06,29.86,27.69,-267.74,27.73,2.87,3.98,6.69,1.69,5,5.6,7.74,3.44,4.3,217.94,218.62
01/07/81,30.44,25.99,28.3,22.17,98.12,87.5,21.55,28.29,26.58,-269.3,27.14,3.7,5.08,6.54,2.15,4.39,6.91,8.93,4.27,4.66,239.12,239.81
02/07/81,31.37,26.34,28.5,20.45,98.09,86.56,22.03,28.83,26.44,-268.21,27.59,3.16,4.45,6.4,2.31,4.09,6.57,8.38,4.6,3.77,255.88,256.12
03/07/81,36.65,25.42,31.05,1.63,98.15,73.06,20.81,31.21,26.98,-263.48,28.32,3.82,5.3,6.31,3.78,2.53,7.71,9.35,5.22,4.13,251.31,252.38
04/07/81,37.83,24.95,32.17,4.27,98.17,68.56,20.26,31.98,26.81,-262.13,28.47,3.07,4.34,6,2.19,3.81,6.36,7.96,4.18,3.78,257.75,258.44
05/07/81,38.82,25.08,33.4,1.41,98.19,66.19,20.45,32.9,26.71,-261.04,28.99,1.92,2.67,4.16,0.9,3.27,3.83,7.45,1.51,5.94,262.25,262.56
06/07/81,33.36,26.01,30.75,15.55,98.38,76.88,21.55,30.67,27.44,-267.23,28.34,2.02,2.85,4.52,0.33,4.19,4.12,5.36,0.46,4.9,73.12,73.06
07/07/81,33.92,25.58,29.27,6.79,98.22,81.62,21,29.19,26.19,-265.42,27.38,3.25,4.51,6.04,2.2,3.84,6.51,8.52,4.77,3.76,48.94,49.5
08/07/81,34.24,25.84,30.59,1.52,98.27,78.62,21.36,30.24,26.35,-265.26,28.05,5.07,6.97,9.96,4.56,5.41,9.34,12.32,6.97,5.35,88.94,89.62
09/07/81,32.98,25.95,29.85,4.3,98.27,81.31,21.48,29.65,26.81,-266.99,27.8,3.83,5.3,7.27,2.73,4.54,7.39,8.77,5.84,2.93,100.31,100.62
10/07/81,34.3,26.08,30.77,8.39,98.25,79.5,21.67,30.29,26.79,-265.63,28.19,3.4,4.67,6.3,2.6,3.7,6.58,7.48,5.2,2.28,117.62,118.06
11/07/81,35.64,25.58,32.08,0.82,98.34,73.75,21,31.18,26.39,-263.9,28.37,1.37,1.96,2.67,1.3,1.38,2.8,4.92,2.23,2.69,167.25,167.31
12/07/81,33.67,26.75,30.85,20.34,98.35,79.62,22.52,30.8,28.28,-267.76,28.77,0.99,1.54,2.1,0.55,1.55,2.48,4.14,0.64,3.5,153.19,153.81
13/07/81,32.58,26.42,29.78,4.68,98.48,82.31,22.03,29.87,27.62,-268.2,28.15,1.73,2.43,4.56,0.7,3.87,3.33,5.37,1.02,4.34,119.25,119.69
14/07/81,30.36,26.29,28.59,42.49,98.35,87.06,21.91,28.68,27.05,-269.84,27.48,2.04,2.88,4.73,0.94,3.78,3.97,6.61,1.62,4.99,303.12,303.94
15/07/81,30.54,26.8,28.33,24.55,98.26,90.62,22.58,28.51,27.01,-269.62,27.65,2.39,3.4,6.59,0.8,5.8,4.91,8.29,1.17,7.12,223.38,222.38
16/07/81,30.7,25.69,27.98,11.2,98.46,87.5,21.12,28.01,26,-268.45,26.85,2.51,3.58,5.12,1.39,3.73,4.99,6.71,2.4,4.31,240.69,241
17/07/81,32.34,25.65,29.2,16.75,98.45,83.12,21.06,28.96,25.87,-266.67,27.3,1.27,1.93,2.67,1.37,1.3,2.97,3.71,1.54,2.16,194.81,195.38
18/07/81,30.82,25.94,28.16,22.9,98.31,88.12,21.42,28.14,26.34,-268.67,27.04,1.73,2.46,4.66,0.47,4.2,3.61,7.02,0.55,6.47,215.62,215.06
19/07/81,30.38,26.11,27.73,16.82,98.24,90.12,21.67,27.9,25.61,-268.37,27.01,2.98,4.22,5.44,2.48,2.97,6.07,6.68,4.63,2.05,186.69,187.44
20/07/81,33.03,26.67,29.55,15.12,98.29,86.5,22.4,29.28,26.19,-266.31,27.98,2.14,3,4.95,0.96,3.98,4.24,5.74,1.62,4.13,118.94,118.94
21/07/81,33.94,27.04,29.63,3.97,98.36,86.06,22.89,29.76,27.07,-266.27,28.4,2.98,4.27,7.06,0.93,6.13,6.27,8.61,1.73,6.89,140.31,141.38
22/07/81,30.88,26.66,28.65,5.71,98.53,88.75,22.34,28.75,26.51,-268.78,27.7,1.72,2.53,3.55,1.48,2.06,3.89,6.2,2.37,3.84,105.31,105.56
23/07/81,31.72,26.94,28.94,9.04,98.42,88.75,22.77,29.03,26.51,-267.94,27.98,2.74,3.91,5.49,2.25,3.25,5.87,6.77,4.72,2.05,95.19,95.75
24/07/81,31.99,26.96,29.08,25.31,98.51,88.38,22.77,29.15,27.29,-268.45,28.05,2.84,4.04,5.63,2.31,3.31,5.92,6.91,4.87,2.03,107.19,107.69
25/07/81,32.26,26.45,29.26,4.68,98.67,85.38,22.03,29.25,26.34,-267.24,27.85,1.91,2.79,4.68,1.46,3.21,3.97,5.8,2.38,3.41,134,134.25
26/07/81,31.65,26.84,28.81,19.6,98.67,88.31,22.58,29.01,26.68,-268.18,27.92,1.72,2.6,4.11,1.78,2.33,4.26,5.48,3.08,2.4,236.25,236.56
27/07/81,29.36,25.75,27.24,27.54,98.59,90.81,21.18,27.39,25.65,-269.45,26.57,2.18,3.16,4.72,2.32,2.4,4.78,5.93,3.62,2.31,221.56,222.44
28/07/81,31.92,25.6,28.21,16.76,98.63,85.94,20.94,28.28,25.26,-266.49,26.94,2.07,2.99,4.86,1.13,3.73,4.27,6.34,1.97,4.37,164.06,165.06
29/07/81,31.96,25.9,28.8,4.8,98.74,85.75,21.3,28.62,25.73,-266.92,27.26,1.61,2.41,3.47,1.8,1.67,3.84,5.22,2.7,2.52,217.88,218.62
30/07/81,30.83,26.36,27.91,2.16,98.49,90.62,21.97,28.05,26.04,-268.35,27.21,2.53,3.67,5.49,2.23,3.27,5.62,6.71,3.6,3.11,256.19,256.75
31/07/81,29.59,25.66,27.44,6.1,98.3,89.62,21.12,27.54,25.94,-269.5,26.6,1.54,2.24,3.61,0.72,2.88,3.36,6.13,1.16,4.97,225.81,226.25
01/08/81,30.45,25.63,27.53,72.4,98.32,90.19,21.06,27.42,24.99,-267.68,26.52,1.18,1.77,2.27,1.25,1.01,2.76,3.88,2,1.88,193.62,193.88
02/08/81,29.52,26.07,27.56,16.86,98.52,91.38,21.61,27.62,25.13,-268.76,26.84,1.17,1.78,3.3,0.49,2.81,2.95,5.96,0.5,5.46,124.56,125.12
03/08/81,29.72,26.47,27.64,12.82,98.72,92.25,22.03,27.84,26.51,-269.95,27.15,2.35,3.46,4.67,2.05,2.62,5.45,6.29,4.14,2.14,94.19,94.62
04/08/81,31.02,26.65,28.18,2.39,98.51,91.06,22.34,28.27,25.81,-267.94,27.46,2.36,3.42,4.4,2.56,1.84,5.39,6.06,4.51,1.55,80.12,80.75
05/08/81,31.24,26.62,28.29,3.05,98.32,90.62,22.34,28.35,26.22,-268.13,27.48,2.49,3.63,5.78,2.24,3.54,5.6,7.09,4.74,2.35,78.5,79.06
06/08/81,31.3,27.19,28.72,0.76,98.3,91,23.13,28.83,26.4,-268.25,28.01,1.9,2.86,4.39,1.79,2.6,4.45,5.94,3.16,2.77,90.5,90.69
07/08/81,33.07,27.14,29.81,1.85,98.36,84.62,23.01,30.12,26.65,-266.72,28.62,1.2,1.79,3.29,0.48,2.81,2.8,5.18,0.66,4.52,94.19,93.94
08/08/81,30.97,27,28.56,9.6,98.48,90.25,22.83,28.78,26.87,-269.06,27.89,2.8,4.11,5.95,1.95,4.01,6.16,7.48,3.81,3.66,82.38,82.94
09/08/81,32.56,26.55,28.81,0.82,98.27,87.56,22.28,28.9,26.01,-266.6,27.72,5.12,7.34,9.14,4.38,4.77,10.05,11.83,6.8,5.02,80.81,81.69
10/08/81,31.81,25.73,28.08,0.26,98.35,87.06,21.18,28.18,25.65,-266.99,26.95,3.73,5.38,6.88,3.09,3.8,7.66,9.23,5.56,3.67,140.81,141.62
11/08/81,30.98,25.09,27.96,0,98.58,85.69,20.32,27.82,25.07,-267.24,26.46,2.52,3.67,5.05,2.24,2.81,5.55,6.12,4.87,1.27,231.44,231.88
12/08/81,32.05,25.88,28.55,0.09,98.29,86.25,21.36,28.49,25.36,-266.46,27.19,2.6,3.84,5.84,1.83,4.02,5.67,7.06,3.74,3.31,248.88,249.31
13/08/81,30.12,25.85,27.96,1.61,98.23,88.69,21.36,27.93,26.11,-269.13,26.89,1.2,1.79,3.54,0.75,2.79,2.71,5.5,0.84,4.66,155.25,155.44
14/08/81,33.01,26.68,29.28,13.06,98.32,87.44,22.46,29.12,25.8,-265.93,27.9,1.88,2.77,3.41,1.45,1.97,4.27,5.79,2.81,2.98,60.31,60.69
15/08/81,31.98,26.65,28.78,3.33,98.32,87.94,22.4,28.93,26.37,-267.54,27.79,3.59,5.21,7.11,2.94,4.17,7.51,9.1,5.42,3.68,71.62,72.62
16/08/81,32.09,26.22,28.54,2.34,98.36,87.44,21.79,28.59,25.99,-267.05,27.4,5,7.21,10.01,4.78,5.22,9.88,12.64,7.84,4.8,80.25,81.38
17/08/81,31.65,26.43,28.55,21.21,98.46,88.12,22.09,28.64,26.1,-267.6,27.54,2.5,3.72,5.3,1.59,3.71,5.2,7.81,2.83,4.98,125.31,125.44
18/08/81,31.71,26.68,28.71,12.13,98.4,88.69,22.4,28.77,25.97,-267.41,27.73,1.52,2.37,3.42,1.47,1.95,3.84,6.09,2.37,3.72,237.44,237.94
19/08/81,31.19,26.32,28.4,1.02,98.36,87.38,21.91,28.67,26.5,-268.45,27.49,1.78,2.7,4.28,1.23,3.05,4.05,6.9,1.92,4.98,241.56,241.94
20/08/81,31.9,26.93,28.87,5.99,98.34,88.62,22.77,29.05,26.47,-267.72,27.99,1.36,2.16,3.34,1.48,1.85,3.7,5.51,1.7,3.81,236.19,236.75
21/08/81,30.46,26.77,28.01,12.1,98.32,91.88,22.58,28.23,26.55,-269.25,27.51,2.21,3.29,3.8,2.3,1.51,5.28,6.3,4.3,2.01,239.75,240.31
22/08/81,29.66,25.89,27.07,23.98,98.26,91.94,21.42,27.32,25.7,-269.19,26.61,1.8,2.73,3.7,1.5,2.2,4.49,6.28,2.56,3.73,297.81,299.06
23/08/81,29.61,25.37,27.22,42.26,98.52,89.38,20.69,27.32,24.99,-268.53,26.34,1.52,2.25,4.85,0.5,4.34,3.48,7.19,0.81,6.38,272.19,258
24/08/81,29.84,25.67,27.01,14.2,98.73,91,21.06,27.28,25.11,-268.42,26.48,2.61,3.84,5.17,2.55,2.62,5.95,8.31,3.88,4.44,273.81,274.62
25/08/81,30.32,25.41,26.97,0.6,98.8,89.62,20.69,27.3,24.62,-267.45,26.36,3.23,4.78,6.78,2.97,3.81,7.31,8.58,5.76,2.82,266.75,267.44
26/08/81,31.94,25.23,27.65,5.16,98.86,85.81,20.45,27.94,24.51,-265.72,26.58,3.14,4.66,6.73,2.88,3.85,7.21,8.42,6.16,2.25,274.44,274.88
27/08/81,31.76,24.89,27.42,0.8,98.84,85.56,20.08,27.63,24.3,-265.68,26.26,2.64,3.94,5.38,2.71,2.67,6.31,7.39,5.39,2,271.44,271.81
28/08/81,32.28,24.48,27.44,0.02,98.62,83.94,19.59,27.61,23.77,-264.64,26.05,2.38,3.59,5.15,2.52,2.62,5.7,6.96,4.16,2.8,257.25,257.56
29/08/81,32.65,23.82,27.82,0,98.6,80.38,18.86,27.76,23.12,-263.62,25.8,1.53,2.43,3.66,1.44,2.23,3.93,6.12,1.59,4.55,236.19,237
30/08/81,33.45,24.99,28.72,0,98.65,81.12,20.26,28.73,23.93,-263.63,26.86,1.45,2.33,3.47,1.81,1.66,3.93,5.95,2.22,3.73,245.88,246.62
31/08/81,33.96,25.25,29.08,0.12,98.69,79.69,20.51,29.32,25.06,-264.25,27.29,1.53,2.34,2.96,1.06,1.9,3.63,6.03,1.59,4.45,277.5,277.94
01/09/81,33.85,25.47,28.91,0.96,98.74,81.38,20.81,29.15,24.82,-264.12,27.31,1.59,2.59,3.76,1.77,1.98,4.09,5.3,2.66,2.64,279.62,280.19
02/09/81,33.35,25.18,28.59,0.53,98.77,81.31,20.45,28.86,24.58,-264.39,27.01,1.56,2.48,3.33,1.67,1.65,3.82,5.55,2.68,2.87,287.69,288.12
03/09/81,33.59,24.9,28.76,0.02,98.82,78.19,20.08,29.26,24.55,-264.11,27.08,1.57,2.37,3.74,0.4,3.35,3.51,5.8,0.52,5.27,289.62,289.81
04/09/81,33.51,24.79,28.51,1.27,98.81,79.44,19.96,28.88,23.97,-263.61,26.83,1.6,2.46,3.42,0.97,2.45,3.69,5.43,1.45,3.98,295.06,295.56
05/09/81,34.33,24.11,29.02,0.27,98.88,74.75,19.1,29.37,23.87,-262.69,26.74,1.08,1.75,2.39,0.53,1.85,2.72,4.87,0.77,4.09,286.25,286.75
06/09/81,33.27,24.87,28.69,0.06,98.94,81.38,20.02,28.61,25.2,-265.08,26.74,1.12,1.77,2.8,0.8,2,2.84,4.7,1.24,3.45,100.81,99.19
07/09/81,29.09,25.24,26.76,9.1,98.94,91.06,20.45,26.85,24.96,-269.02,26.05,1.78,2.71,3.95,1.58,2.37,4.32,5.93,3.08,2.85,78.12,78.38
08/09/81,27.96,24.55,25.7,22.55,98.94,92.56,19.59,25.85,24.32,-269.52,25.2,2.32,3.48,4.71,2.32,2.39,5.38,6.39,4.52,1.87,36.25,37.31
09/09/81,28.65,24.53,25.81,34.27,98.91,92.12,19.59,25.91,23.81,-268.32,25.22,3.69,5.41,7.48,3.91,3.56,7.62,9.38,6.36,3.02,18.56,19.88
10/09/81,29.96,24.15,26.13,10.47,99.08,88.12,19.17,26.31,23.26,-266.45,25.23,2.6,3.91,6.48,1.02,5.47,5.72,8.19,1.74,6.45,117.25,28.56
11/09/81,31.47,23.61,27.37,0.26,99.22,79.19,18.49,27.68,23.31,-265,25.64,0.81,1.25,2.21,0.05,2.17,1.88,4.16,0.05,4.12,216.81,218.38
12/09/81,33.43,23.58,28.04,0.04,99.21,75.88,18.49,28.55,23.5,-263.22,26.07,1.22,1.97,2.88,0.74,2.14,3.12,5.27,1.05,4.22,261.25,261.5
13/09/81,33.73,22.07,27.23,0,99.3,72.5,16.85,27.94,22.38,-261.8,25.01,1.48,2.4,3.34,0.37,2.97,3.88,6.12,0.48,5.64,236.5,236.81
14/09/81,33.19,23.43,27.68,0,99.4,78,18.25,27.99,23.41,-263.37,25.71,1.44,2.26,3.76,0.88,2.88,3.66,6.59,1.26,5.34,207.19,206.94
15/09/81,33.27,23.49,27.8,0.34,99.39,79.81,18.31,27.65,22.51,-262.38,25.57,0.96,1.73,2.71,0.05,2.66,3.17,5.91,0.05,5.85,138.25,146.69
16/09/81,32.6,23.9,27.73,0.05,99.44,81.12,18.74,27.67,23.05,-263.6,25.79,1.16,1.96,3.31,0.95,2.36,3.09,4.8,1.02,3.78,115.69,116.56
17/09/81,32.8,23.8,27.73,0,99.4,80.19,18.68,27.76,23.12,-263.46,25.79,1.29,2.12,3.05,1.29,1.77,3.48,5.38,1.69,3.69,112.44,113.06
18/09/81,31.35,23.98,27.15,0.79,99.37,84,18.86,27.06,23.21,-265.01,25.52,1.63,2.57,3.7,1.91,1.79,4.31,5.66,2.7,2.97,103,103.25
19/09/81,29.48,24.33,26.16,2.11,99.21,90,19.29,26.16,23.69,-267.35,25.25,1.56,2.44,3.46,1.59,1.88,4.01,5.48,2.34,3.15,112.75,112.94
20/09/81,30.37,24.26,26.44,2.29,99.28,88.44,19.23,26.42,23.46,-266.24,25.34,2.3,3.41,4.93,2.37,2.56,5.41,6.05,4.37,1.68,110.25,110.56
21/09/81,30.76,24.29,26.89,0.65,99.29,87.62,19.23,26.64,22.98,-265.37,25.46,1.95,2.94,4.45,1.91,2.53,4.71,5.88,3.55,2.33,99.25,99.62
22/09/81,29.29,24.19,26.26,0.23,99.18,88.06,19.17,26.37,23.47,-267.33,25.28,1.47,2.21,3.75,1.07,2.68,3.33,4.88,1.66,3.21,130.31,130.12
23/09/81,30.82,24.29,27.26,0.18,99.02,83.12,19.29,27.51,24.48,-266.81,25.9,0.8,1.21,1.91,0.11,1.8,1.62,2.79,0.14,2.65,64,64.19
24/09/81,31.62,24.25,27.77,0.02,98.95,79.44,19.29,28.27,24.9,-266.44,26.26,0.66,1.05,1.66,0.53,1.14,1.52,2.79,0.7,2.1,84.75,83.69
25/09/81,33.14,25.17,28.66,0,99.04,82,20.39,28.73,24.55,-264.56,26.94,1.14,1.81,2.57,1.03,1.54,2.93,5.77,1.46,4.31,73.88,74.62
26/09/81,30.48,25.47,27.08,0.44,99.17,89.5,20.69,27.4,24.87,-267.54,26.43,2.99,4.47,6.36,2.55,3.8,6.9,8.44,5.27,3.17,73.69,74.5
27/09/81,28.26,24.54,25.92,27.79,98.93,91.06,19.59,26.12,24.35,-269.24,25.33,5.25,7.66,9.44,6.06,3.38,10.5,12.13,9,3.13,66.62,68
28/09/81,28.48,24.93,26.12,44.08,98.47,92.5,20.2,26.25,23.8,-268.45,25.59,5.02,7.3,8.78,6,2.79,9.96,11.95,7.88,4.07,86.38,87.94
29/09/81,31.56,25.55,26.81,58.9,98.36,90.12,20.94,27.37,25.08,-266.67,26.46,3.55,5.41,8.11,1.91,6.2,7.98,11.74,3.26,8.48,236.12,236.94
30/09/81,31.87,23.8,27.16,1.09,99.18,83.19,18.68,27.12,23.21,-264.48,25.46,1.44,2.28,3.58,1.52,2.05,4.06,7.3,1.7,5.61,282.38,282.25
01/10/81,30.85,23.03,26.01,0.21,99.14,83.38,17.82,26.21,22.6,-264.9,24.62,2.22,3.45,4.94,2.09,2.84,5.23,7.3,3.69,3.62,262.06,262.56
02/10/81,31.79,21.08,25.33,0,99.14,75.69,15.87,25.98,21.37,-262.74,23.53,1.61,2.7,3.26,1.9,1.36,4.44,5.88,2.98,2.9,277.62,278
03/10/81,31.21,19.14,24.04,0,99.2,70.88,14.04,25.12,19.25,-261.19,22.13,1.52,2.59,3.2,1.43,1.77,4.05,5.87,2.11,3.76,276.06,276.62
04/10/81,32.09,16.83,23.03,0,99.24,63,12.21,24.82,18.61,-259.66,20.83,1.45,2.35,3.99,1.05,2.94,3.49,6.16,1.48,4.67,295.94,296.56
05/10/81,30.75,15.35,22.18,0,99.31,58.44,11.11,24.35,18.08,-260.48,19.85,1.28,1.95,3.57,0.9,2.67,2.78,5.45,1.33,4.12,292.62,293.12
06/10/81,30.59,14.95,21.61,0.54,99.27,60.81,10.8,23.3,17.48,-260.03,19.12,1.54,2.52,3.86,1.47,2.38,3.72,5.71,2.19,3.52,289.19,289.62
07/10/81,29.9,14.57,20.74,0,99.32,62.5,10.56,22.54,15.1,-258.34,18.55,1.52,2.5,3.48,1.07,2.41,3.68,4.95,1.49,3.46,280.25,280.88
08/10/81,29.33,14.12,20.68,0,99.49,60.81,10.19,22.54,15,-258.81,18.33,1.49,2.44,3.65,0.43,3.23,3.59,5.12,0.55,4.59,247.94,247.88
09/10/81,30.04,14.69,21.03,0,99.61,61.56,10.56,22.9,16.61,-259.72,18.8,1.32,2.12,3.4,0.49,2.91,3.07,5.05,0.59,4.46,212.94,213.31
10/10/81,30.16,13.56,21.02,0,99.47,54.06,9.89,23.8,17.6,-260.6,18.68,1.05,1.55,2.91,0.73,2.18,2.12,4.34,0.97,3.38,254.06,254.75
11/10/81,30.8,14.32,21.14,0,99.45,59.25,10.38,22.98,16.38,-258.73,18.65,1.26,2.12,2.93,0.93,2,3.16,4.32,1.05,3.27,221,221.38
12/10/81,30.59,16.07,21.85,0,99.75,66.25,11.54,23.08,16.92,-259.48,19.57,0.99,1.77,2.69,0.7,1.98,2.65,4.5,0.67,3.84,126.38,126.81
13/10/81,29.95,17.86,22.53,0,99.92,71,12.88,23.74,16.95,-260.15,20.8,1.09,1.79,2.56,0.7,1.87,2.59,4.27,0.88,3.39,136.75,136.44
14/10/81,30.8,18.14,23.12,0.05,99.77,70.31,13.12,24.31,18.55,-260.91,21.23,0.99,1.68,2.95,0.1,2.84,2.52,5.47,0.04,5.43,188.94,190.06
15/10/81,30.9,18.23,23,0.01,99.65,71.88,13.24,24.02,17.28,-259.53,21.12,1.12,1.93,3.22,0.78,2.44,3.02,5.45,0.94,4.52,200.12,200.12
16/10/81,30.18,17.63,22.63,0,99.56,71,12.7,23.64,16.85,-259.82,20.63,1.12,1.88,2.98,0.62,2.36,2.95,5.66,0.86,4.79,201.75,201.44
17/10/81,30.3,17.62,22.19,0,99.46,71.5,12.76,23.41,17.1,-259.95,20.52,1.49,2.47,3.63,1.3,2.33,3.77,5.17,1.9,3.27,239.69,239.94
18/10/81,31.07,15.26,21.35,0,99.42,63.5,10.99,23.08,15.15,-257.23,19.17,1.49,2.46,3.46,1.34,2.12,3.73,5.12,2.01,3.11,301.62,302.62
19/10/81,30.47,14.14,21.07,0,99.54,55.88,10.25,23.77,17.82,-260.5,18.95,1.24,1.86,3.75,0.16,3.59,2.62,5.15,0.21,4.94,162.06,161.5
20/10/81,30.87,13.01,21.24,0,99.64,49.88,9.52,24.44,17.97,-260.24,18.73,1.12,1.66,3.13,0.41,2.73,2.3,4.34,0.38,3.98,151.25,150.88
21/10/81,30.4,14.22,21.21,0,99.53,57.88,10.31,23.6,15.78,-258.54,18.9,1.61,2.51,4.75,0.62,4.12,3.73,6.26,0.93,5.33,277.25,292
22/10/81,30.05,12.68,20.73,0,99.67,52.31,9.28,23.51,17.31,-260.41,18.09,1.02,1.49,2.32,0.66,1.66,2.02,3.17,0.9,2.27,232.06,233
23/10/81,29.26,14.96,20.73,0,99.87,63.06,10.74,22.68,15.55,-259.45,18.82,1.02,1.58,2.54,0.77,1.77,2.2,3.81,0.93,2.89,153.38,154.56
24/10/81,29.01,16.41,21.17,0,100.02,70.75,11.78,22.26,15.4,-259.53,19.34,1.26,2.11,2.95,0.78,2.17,3.09,4.47,0.98,3.49,114.62,116
25/10/81,28.85,17.09,22.23,0.21,100.08,70.81,12.21,23.09,16.92,-261.22,20.09,0.9,1.6,2.59,0.34,2.24,2.51,4.84,0.27,4.57,189.38,189
26/10/81,28.69,16.17,21.59,0.03,100,67.75,11.54,22.79,17.3,-261.76,19.48,1.23,2.14,2.67,0.7,1.97,3.26,4.68,1.06,3.62,180.75,180.94
27/10/81,28.98,14.27,20.51,0,99.92,64,10.31,22.21,15.35,-259.53,18.24,1.18,1.98,2.9,0.28,2.62,2.98,5.31,0.35,4.96,245.25,245.62
28/10/81,29.39,12.3,19.79,0,99.99,54.81,9.03,22.28,16.51,-260.27,17.3,1.23,1.88,2.76,0.93,1.83,2.62,3.84,1.3,2.55,228.06,228.06
29/10/81,30.13,12.92,20.33,0,99.84,57.25,9.4,22.47,14.69,-257.7,17.69,1.27,2.12,2.89,0.9,1.99,3.15,4.79,1.29,3.5,270.69,271.56
30/10/81,29.8,13.75,20.73,0.8,99.71,60.88,9.95,22.21,16.01,-259.37,17.98,1.05,1.79,3.55,0.66,2.9,2.98,7.78,0.79,6.99,261.88,262.94
31/10/81,27.11,17.92,21.08,4.49,99.73,80.56,12.94,21.61,18.15,-264.19,19.76,2.05,3.28,4.45,1.85,2.6,5.66,7.58,3.19,4.39,256.19,256.44
01/11/81,22.47,16.87,19.3,10.09,99.88,86.06,12.08,19.37,17.13,-267.81,18.12,1.59,2.44,4,1.33,2.67,3.98,6.18,1.82,4.36,276.19,276.12
02/11/81,27.38,18.85,21.83,11.36,99.6,85.12,13.79,21.6,16.34,-262.11,20.23,1.2,1.93,2.97,1.44,1.53,2.96,4.05,1.78,2.27,262.62,263
03/11/81,28.68,21.88,23.49,7.05,99.3,89.31,16.66,23.79,19.83,-264.31,22.83,2.23,3.36,5.45,1.31,4.13,5.19,7.77,2.16,5.6,162.5,163.25
04/11/81,25.57,17.15,20.53,3.11,99.58,80.62,12.39,20.83,15.77,-263.35,18.99,2.56,3.92,5.15,2.51,2.64,5.7,7.54,4.48,3.05,295.75,296.25
05/11/81,26.28,10.68,16.81,0.68,99.67,63.62,8.12,18.26,11.26,-258.13,14.47,2.02,3.24,4.96,1.77,3.19,5.11,7.41,2.6,4.81,293.56,294.06
06/11/81,26.34,8.93,16.48,0,99.88,56.19,7.2,18.55,10.51,-257.32,13.74,1.2,2.03,3.12,0.27,2.85,3.02,5.46,0.34,5.12,288.62,289.25
07/11/81,26.6,9.2,16.94,0,99.93,54.06,7.32,19.3,11.48,-258.02,14.25,1.01,1.66,2.8,0.17,2.62,2.42,4.62,0.22,4.39,239.44,239.69
08/11/81,26.78,10.32,17.28,0,99.88,54.81,7.87,20.01,13,-259.37,15.17,0.88,1.31,2.07,0.44,1.63,1.79,2.97,0.6,2.36,215.44,215.31
09/11/81,26.64,11.24,17.54,0.4,99.8,59.62,8.36,19.77,12.48,-258.99,15.51,0.83,1.31,2.34,0.15,2.2,1.85,3.66,0.23,3.42,178.75,177.94
10/11/81,25.64,11.85,17.5,0,99.85,61,8.73,19.77,13.98,-261.49,15.81,0.75,1.11,1.67,0.42,1.25,1.48,2.45,0.44,2.02,125.94,125.94
11/11/81,26.4,12.95,18.02,0,99.92,62.62,9.4,20.48,14.99,-261.74,16.71,0.95,1.4,2.2,0.56,1.64,1.87,3.12,0.8,2.32,128.19,128.06
12/11/81,26.5,14.51,18.98,0.31,99.98,69.25,10.38,20.55,14.91,-261.56,17.53,0.89,1.34,2.07,0.73,1.34,1.84,3.15,0.8,2.35,91.56,92
13/11/81,24.95,14.58,18.8,0.31,100.24,72.88,10.38,19.8,14.96,-263.16,17.19,1.15,1.77,2.56,1.27,1.29,2.45,3.02,1.66,1.37,259.25,259.38
14/11/81,24.9,12.04,17.17,0,100.34,68.56,8.79,18.31,12.75,-261,15.18,1.64,2.69,3.51,1.85,1.66,3.93,5.39,2.8,2.59,292.81,293
15/11/81,24.8,9.97,16.12,0,100.2,63.06,7.69,17.72,10.77,-259.11,13.84,1.59,2.52,3.98,1.05,2.92,3.8,6.02,1.45,4.57,279.94,280.44
16/11/81,24.67,9.38,15.7,0,100.1,60.19,7.39,17.58,10.7,-259.18,13.48,1.03,1.67,2.59,0.24,2.34,2.38,4.2,0.38,3.83,262.25,262.44
17/11/81,24.27,9.89,15.65,0,100.01,61.94,7.63,17.65,10.97,-259.85,13.77,0.78,1.23,2.09,0.16,1.94,1.72,3.22,0.23,2.99,165.44,164.25
18/11/81,24.15,10.23,15.58,0,99.97,62.5,7.81,17.8,11.27,-260.27,14.01,0.74,1.07,1.95,0.34,1.6,1.41,2.45,0.37,2.08,184.5,184
19/11/81,24.12,10.08,15.71,0,99.91,63.75,7.75,17.49,10.28,-259.31,13.78,0.87,1.4,2.67,0.05,2.61,2,4.16,0.11,4.05,250.44,249.62
20/11/81,24.95,9.5,15.83,0,99.94,57.31,7.45,18.46,11.97,-260.17,13.98,0.89,1.31,1.99,0.6,1.39,1.77,2.91,0.83,2.08,277.75,278
